Participant_ID,Preferred_Video_Category,Video_ID,Shown_Video_Category,ShownEqualsPreferred,Gaze_ Duration,EEG_Attention_Measure,Engagement_Rating,Content_Recall,Viral
43,Comedy,1,Comedy,1,24.00771938,3.722907828,7,1,1
43,Comedy,2,Art,0,38.94356809,1.606024841,2,1,1
43,Comedy,3,Lifestyle,0,36.04540239,2.190996407,6,1,0
43,Comedy,4,Music,0,37.60465954,2.200329828,10,0,1
43,Comedy,5,Comedy,1,1,2.06260313,8,0,1
43,Comedy,6,Music,0,15.55270286,1.308428905,6,0,1
43,Comedy,7,Documentary,0,44.83863494,1.945967293,7,1,1
43,Comedy,8,DIY,0,43.08398832,2.978139984,3,1,0
43,Comedy,9,Art,0,27.23753225,1.570499037,7,0,1
43,Comedy,10,Documentary,0,43.08398832,2.978139984,3,1,0
43,Comedy,11,Art,0,40.01630925,1.912027431,7,0,0
43,Comedy,12,Comedy,1,24.93697598,3.092327872,10,0,1
43,Comedy,13,Food,0,3.736753974,1.750429782,3,1,1
43,Comedy,14,Documentary,0,27.23753225,1.570499037,7,0,1
43,Comedy,15,Comedy,1,1,1.590956252,4,0,1
43,Comedy,16,Educational,0,15.55270286,1.308428905,6,0,1
43,Comedy,17,Travel,0,38.94356809,1.606024841,2,1,1
43,Comedy,18,Music,0,44.83863494,1.945967293,7,1,1
43,Comedy,19,Art,0,35.67808796,2.326626276,4,1,1
44,Documentary,0,Art,0,24.80750241,0.719106867,9,0,1
44,Documentary,1,Comedy,0,14.64166183,2.225012227,9,0,0
44,Documentary,2,Art,0,10.31720473,1.625927341,1,1,1
44,Documentary,3,Lifestyle,0,58.96800059,1.687216359,7,1,0
44,Documentary,4,Music,0,58.57905457,0.55006589,4,1,1
44,Documentary,5,Comedy,0,18.40111938,2.178896109,4,1,1
44,Documentary,6,Music,0,19.13759965,2.469754971,1,1,1
44,Documentary,7,Documentary,1,42.9288902,3.630962842,3,1,1
44,Documentary,8,DIY,0,6.988820929,1.25782089,2,1,1
44,Documentary,9,Art,0,33.03483357,2.563215271,7,0,0
44,Documentary,10,Documentary,1,1,2.037494746,4,0,1
44,Documentary,11,Art,0,10.31720473,1.625927341,1,1,1
44,Documentary,12,Comedy,0,24.80750241,0.719106867,9,0,1
44,Documentary,13,Food,0,58.96800059,1.687216359,7,1,0
44,Documentary,14,Documentary,1,52.79369215,1.086491333,5,0,1
44,Documentary,15,Comedy,0,18.40111938,2.178896109,4,1,1
44,Documentary,16,Educational,0,19.13759965,2.469754971,1,1,1
44,Documentary,17,Travel,0,50.43371966,2.455070219,2,1,1
44,Documentary,18,Music,0,14.64166183,2.225012227,9,0,0
44,Documentary,19,Art,0,33.03483357,2.563215271,7,0,0
45,Art,0,Art,1,40.34293995,3.762465325,9,0,1
45,Art,1,Comedy,0,50.03042522,1.306319945,3,0,1
45,Art,2,Art,1,2.420482443,2.417788112,5,0,0
45,Art,3,Lifestyle,0,52.41079652,2.806892976,1,1,1
45,Art,4,Music,0,40.25346425,2.556201409,9,1,1
45,Art,5,Comedy,0,52.41079652,2.806892976,1,1,1
45,Art,6,Music,0,21.16992231,3.452698295,10,0,1
45,Art,7,Documentary,0,51.82837268,1.021276286,1,0,0
45,Art,8,DIY,0,40.25346425,2.556201409,9,1,1
45,Art,9,Art,1,43.23554194,3.113400099,6,0,1
45,Art,10,Documentary,0,43.37358528,4.037762,8,0,1
45,Art,11,Art,1,46.56150661,3.082750869,5,0,1
45,Art,12,Comedy,0,55.56655853,1.742408707,6,1,1
45,Art,13,Food,0,51.82837268,1.021276286,1,0,0
45,Art,14,Documentary,0,26.65463642,3.433431935,10,0,1
45,Art,15,Comedy,0,52.74311796,2.5148135,7,1,1
45,Art,16,Educational,0,50.03042522,1.306319945,3,0,1
45,Art,17,Travel,0,13.45851323,1.059036086,4,0,0
45,Art,18,Music,0,55.56655853,1.742408707,6,1,1
45,Art,19,Art,1,32.39844,4.499776695,9,0,1
46,Educational,0,Art,0,39.07237633,1.243387621,7,0,0
46,Educational,1,Comedy,0,20.27639431,2.628621594,2,1,1
46,Educational,2,Art,0,12.4341459,2.907787779,4,0,1
46,Educational,3,Lifestyle,0,20.27639431,2.628621594,2,1,1
46,Educational,4,Music,0,25.06390205,1.466152103,5,0,1
46,Educational,5,Comedy,0,2.797217054,2.364928601,5,0,1
46,Educational,6,Music,0,39.07237633,1.243387621,7,0,0
46,Educational,7,Documentary,0,14.38656172,0.686574536,3,1,1
46,Educational,8,DIY,0,32.0434144,3.189766961,10,0,1
46,Educational,9,Art,0,12.4341459,2.907787779,4,0,1
46,Educational,10,Documentary,0,17.79550462,1.052006574,4,1,1
46,Educational,11,Art,0,27.2639136,2.135189488,3,0,1
46,Educational,12,Comedy,0,33.98728052,1.56520846,5,1,0
46,Educational,13,Food,0,17.79550462,1.052006574,4,1,1
46,Educational,14,Documentary,0,33.36839934,3.145629488,10,0,1
46,Educational,15,Comedy,0,14.38656172,0.686574536,3,1,1
46,Educational,16,Educational,1,1,2.922461926,4,0,1
46,Educational,17,Travel,0,25.06390205,1.466152103,5,0,1
46,Educational,18,Music,0,33.98728052,1.56520846,5,1,0
46,Educational,19,Art,0,27.2639136,2.135189488,3,0,1
47,Art,0,Art,1,23.67730245,2.726759211,7,0,0
47,Art,1,Comedy,0,48.46857547,1.955370574,7,0,1
47,Art,2,Art,1,1,3.579378466,10,0,1
47,Art,3,Lifestyle,0,30.26957226,2.46254136,1,0,1
47,Art,4,Music,0,40.84408564,2.52671482,4,1,1
47,Art,5,Comedy,0,31.85326254,0.875121662,4,1,0
47,Art,6,Music,0,58.01022515,1.121450644,5,1,1
47,Art,7,Documentary,0,57.77671544,1.71963511,3,0,0
47,Art,8,DIY,0,18.26608017,2.939684387,2,1,1
47,Art,9,Art,1,5.562391206,3.342658332,6,0,1
47,Art,10,Documentary,0,35.13777189,1.635943336,4,1,0
47,Art,11,Art,1,48.3327384,2.148705794,8,0,1
47,Art,12,Comedy,0,10.61822413,2.146730366,9,0,1
47,Art,13,Food,0,30.26957226,2.46254136,1,0,1
47,Art,14,Documentary,0,40.84408564,2.52671482,4,1,1
47,Art,15,Comedy,0,31.85326254,0.875121662,4,1,0
47,Art,16,Educational,0,57.77671544,1.71963511,3,0,0
47,Art,17,Travel,0,18.26608017,2.939684387,2,1,1
47,Art,18,Music,0,15.43321665,2.047370483,5,0,1
47,Art,19,Art,1,38.91733316,2.918921992,8,0,1
48,Dance,0,Art,0,41.37538361,0.96298892,10,1,0
48,Dance,1,Comedy,0,35.2288824,2.576336141,8,0,1
48,Dance,2,Art,0,46.04139916,2.147588836,3,0,1
48,Dance,3,Lifestyle,0,51.24793687,0.596065872,8,1,1
48,Dance,4,Music,0,29.78408112,2.706148601,5,1,1
48,Dance,5,Comedy,0,29.75684378,1.067411736,1,1,0
48,Dance,6,Music,0,50.38227078,1.738630259,8,0,1
48,Dance,7,Documentary,0,33.17220564,2.200569448,8,0,1
48,Dance,8,DIY,0,30.40708152,2.978971022,4,0,1
48,Dance,9,Art,0,5.665966138,2.891253496,5,0,1
48,Dance,10,Documentary,0,30.40708152,2.978971022,4,0,1
48,Dance,11,Art,0,29.75684378,1.067411736,1,1,0
48,Dance,12,Comedy,0,29.78408112,2.706148601,5,1,1
48,Dance,13,Food,0,33.17220564,2.200569448,8,0,1
48,Dance,14,Documentary,0,46.04139916,2.147588836,3,0,1
48,Dance,15,Comedy,0,5.665966138,2.891253496,5,0,1
48,Dance,16,Educational,0,41.37538361,0.96298892,10,1,0
48,Dance,17,Travel,0,35.2288824,2.576336141,8,0,1
48,Dance,18,Music,0,50.38227078,1.738630259,8,0,1
48,Dance,19,Art,0,51.24793687,0.596065872,8,1,1
49,Dance,0,Art,0,34.16661733,0.604878059,2,0,1
49,Dance,1,Comedy,0,48.92928054,1.232055092,8,0,1
49,Dance,2,Art,0,38.10348743,1.956056646,2,0,1
49,Dance,3,Lifestyle,0,7.405459423,0.777019905,2,0,0
49,Dance,4,Music,0,25.46918631,1.580192207,10,0,1
49,Dance,5,Comedy,0,14.00260908,1.184478269,4,1,0
49,Dance,6,Music,0,42.17902516,1.740119597,1,1,1
49,Dance,7,Documentary,0,38.82571324,2.436584452,9,0,0
49,Dance,8,DIY,0,21.24946276,2.42305787,9,0,0
49,Dance,9,Art,0,26.00668018,1.014218155,1,1,0
49,Dance,10,Documentary,0,21.24946276,2.42305787,9,0,0
49,Dance,11,Art,0,26.00668018,1.014218155,1,1,0
49,Dance,12,Comedy,0,38.82571324,2.436584452,9,0,0
49,Dance,13,Food,0,34.16661733,0.604878059,2,0,1
49,Dance,14,Documentary,0,48.92928054,1.232055092,8,0,1
49,Dance,15,Comedy,0,38.10348743,1.956056646,2,0,1
49,Dance,16,Educational,0,25.46918631,1.580192207,10,0,1
49,Dance,17,Travel,0,7.405459423,0.777019905,2,0,0
49,Dance,18,Music,0,42.17902516,1.740119597,1,1,1
49,Dance,19,Art,0,14.00260908,1.184478269,4,1,0
50,Lifestyle,0,Art,0,36.07620961,2.222213255,7,1,0
50,Lifestyle,1,Comedy,0,52.72897931,3.428613803,3,0,1
50,Lifestyle,2,Art,0,46.70017561,2.358559465,3,1,0
50,Lifestyle,3,Lifestyle,1,25.56292335,3.306780126,9,0,0
50,Lifestyle,4,Music,0,35.69232788,2.529380542,5,0,1
50,Lifestyle,5,Comedy,0,46.70017561,2.358559465,3,1,0
50,Lifestyle,6,Music,0,36.07620961,2.222213255,7,1,0
50,Lifestyle,7,Documentary,0,13.28718592,1.35595909,6,0,0
50,Lifestyle,8,DIY,0,1,3.766652181,3,0,0
50,Lifestyle,9,Art,0,45.06698724,2.441118616,6,1,1
50,Lifestyle,10,Documentary,0,6.412505959,3.108744246,4,0,0
50,Lifestyle,11,Art,0,53.3597763,1.146079051,2,1,1
50,Lifestyle,12,Comedy,0,13.28718592,1.35595909,6,0,0
50,Lifestyle,13,Food,0,39.99602447,2.402803843,8,0,0
50,Lifestyle,14,Documentary,0,53.3597763,1.146079051,2,1,1
50,Lifestyle,15,Comedy,0,46.52730608,1.651348743,8,1,1
50,Lifestyle,16,Educational,0,45.06698724,2.441118616,6,1,1
50,Lifestyle,17,Travel,0,47.12483783,3.654982465,5,0,1
50,Lifestyle,18,Music,0,46.52730608,1.651348743,8,1,1
50,Lifestyle,19,Art,0,35.69232788,2.529380542,5,0,1
51,DIY,0,Art,0,53.2157919,2.990835844,4,1,1
51,DIY,1,Comedy,0,40.3850849,2.45099944,6,0,1
51,DIY,2,Art,0,12.58025945,2.157605011,6,1,0
51,DIY,3,Lifestyle,0,6.598925919,0.917212795,9,1,1
51,DIY,4,Music,0,45.82914278,2.537795961,2,0,1
51,DIY,5,Comedy,0,12.58025945,2.157605011,6,1,0
51,DIY,6,Music,0,22.9812389,0.872220126,7,1,1
51,DIY,7,Documentary,0,7.312797498,4.026371778,10,0,1
51,DIY,8,DIY,1,29.04711514,3.628093225,8,0,1
51,DIY,9,Art,0,6.598925919,0.917212795,9,1,1
51,DIY,10,Documentary,0,5.87696504,3.771374169,10,1,1
51,DIY,11,Art,0,53.2157919,2.990835844,4,1,1
51,DIY,12,Comedy,0,25.63929474,1.846739168,4,1,1
51,DIY,13,Food,0,41.80412881,3.461678263,4,1,0
51,DIY,14,Documentary,0,27.08218737,2.500177422,9,0,0
51,DIY,15,Comedy,0,45.82914278,2.537795961,2,0,1
51,DIY,16,Educational,0,27.08218737,2.500177422,9,0,0
51,DIY,17,Travel,0,22.9812389,0.872220126,7,1,1
51,DIY,18,Music,0,25.63929474,1.846739168,4,1,1
51,DIY,19,Art,0,37.30849724,3.416364527,2,1,0
52,Educational,0,Art,0,33.05603419,2.308511914,5,0,1
52,Educational,1,Comedy,0,32.28915113,0.945631167,6,1,0
52,Educational,2,Art,0,21.46939308,0.933700186,6,1,0
52,Educational,3,Lifestyle,0,8.439822479,2.50341729,9,1,0
52,Educational,4,Music,0,23.05060145,1.585048415,2,1,0
52,Educational,5,Comedy,0,33.4497981,1.600497495,4,1,1
52,Educational,6,Music,0,46.02588648,2.954922976,5,1,1
52,Educational,7,Documentary,0,40.00698581,0.87249934,8,1,0
52,Educational,8,DIY,0,35.88165234,1.901650236,8,0,1
52,Educational,9,Art,0,37.96529311,2.00536411,3,0,1
52,Educational,10,Documentary,0,32.28915113,0.945631167,6,1,0
52,Educational,11,Art,0,21.46939308,0.933700186,6,1,0
52,Educational,12,Comedy,0,8.439822479,2.50341729,9,1,0
52,Educational,13,Food,0,23.05060145,1.585048415,2,1,0
52,Educational,14,Documentary,0,33.4497981,1.600497495,4,1,1
52,Educational,15,Comedy,0,46.02588648,2.954922976,5,1,1
52,Educational,16,Educational,1,32.58405252,1.710316384,10,1,0
52,Educational,17,Travel,0,37.96529311,2.00536411,3,0,1
52,Educational,18,Music,0,35.88165234,1.901650236,8,0,1
52,Educational,19,Art,0,33.05603419,2.308511914,5,0,1
53,Food,0,Art,0,25.73027906,1.654332034,4,0,1
53,Food,1,Comedy,0,37.32731485,0.961190633,10,0,1
53,Food,2,Art,0,14.0911761,2.250629899,6,1,1
53,Food,3,Lifestyle,0,43.37188451,2.824042307,3,1,1
53,Food,4,Music,0,8.087485688,2.63182005,10,0,0
53,Food,5,Comedy,0,28.93492196,2.843383236,4,1,1
53,Food,6,Music,0,2.306704845,2.140245932,10,0,1
53,Food,7,Documentary,0,55.01646056,2.450532659,4,1,1
53,Food,8,DIY,0,37.32731485,0.961190633,10,0,1
53,Food,9,Art,0,14.0911761,2.250629899,6,1,1
53,Food,10,Documentary,0,43.37188451,2.824042307,3,1,1
53,Food,11,Art,0,8.087485688,2.63182005,10,0,0
53,Food,12,Comedy,0,25.73027906,1.654332034,4,0,1
53,Food,13,Food,1,17.70319771,3.865126461,7,0,1
53,Food,14,Documentary,0,29.25688873,1.832358277,8,0,1
53,Food,15,Comedy,0,55.01646056,2.450532659,4,1,1
53,Food,16,Educational,0,28.02767668,1.206078967,9,0,1
53,Food,17,Travel,0,35.6054357,4.074135832,10,0,0
53,Food,18,Music,0,33.45994674,4.108718,10,0,0
53,Food,19,Art,0,1.251066373,1.657456732,10,0,1
54,Lifestyle,0,Art,0,34.28313753,1.527739007,7,1,1
54,Lifestyle,1,Comedy,0,8.44592619,2.766093633,9,1,1
54,Lifestyle,2,Art,0,19.95723494,2.398495656,10,0,0
54,Lifestyle,3,Lifestyle,1,13.00108093,3.769328213,9,0,1
54,Lifestyle,4,Music,0,58.97133998,1.141325156,3,0,1
54,Lifestyle,5,Comedy,0,7.874183361,1.546983298,9,1,0
54,Lifestyle,6,Music,0,15.51548858,1.345657763,3,0,1
54,Lifestyle,7,Documentary,0,47.71908063,0.663415394,4,0,0
54,Lifestyle,8,DIY,0,54.49083401,0.554558492,8,0,1
54,Lifestyle,9,Art,0,19.95723494,2.398495656,10,0,0
54,Lifestyle,10,Documentary,0,7.874183361,1.546983298,9,1,0
54,Lifestyle,11,Art,0,57.98669388,1.900420459,7,1,1
54,Lifestyle,12,Comedy,0,54.49083401,0.554558492,8,0,1
54,Lifestyle,13,Food,0,34.28313753,1.527739007,7,1,1
54,Lifestyle,14,Documentary,0,8.44592619,2.766093633,9,1,1
54,Lifestyle,15,Comedy,0,47.71908063,0.663415394,4,0,0
54,Lifestyle,16,Educational,0,58.97133998,1.141325156,3,0,1
54,Lifestyle,17,Travel,0,15.51548858,1.345657763,3,0,1
54,Lifestyle,18,Music,0,57.98669388,1.900420459,7,1,1
54,Lifestyle,19,Art,0,18.58383395,2.765636451,8,0,1
55,Travel,0,Art,0,51.74864543,2.172555843,2,0,1
55,Travel,1,Comedy,0,40.80354069,1.863579674,8,1,0
55,Travel,2,Art,0,49.35219895,1.648099694,3,0,1
55,Travel,3,Lifestyle,0,16.07500802,1.146552087,4,0,0
55,Travel,4,Music,0,23.16182857,2.391878764,6,1,0
55,Travel,5,Comedy,0,31.65829579,0.91443635,2,1,0
55,Travel,6,Music,0,6.211933816,2.300020099,10,0,1
55,Travel,7,Documentary,0,51.78388318,1.903056971,1,1,0
55,Travel,8,DIY,0,17.50752227,1.509944691,9,1,0
55,Travel,9,Art,0,35.18612612,2.032250402,6,0,0
55,Travel,10,Documentary,0,31.65829579,0.91443635,2,1,0
55,Travel,11,Art,0,51.74864543,2.172555843,2,0,1
55,Travel,12,Comedy,0,40.80354069,1.863579674,8,1,0
55,Travel,13,Food,0,49.35219895,1.648099694,3,0,1
55,Travel,14,Documentary,0,16.07500802,1.146552087,4,0,0
55,Travel,15,Comedy,0,23.16182857,2.391878764,6,1,0
55,Travel,16,Educational,0,35.18612612,2.032250402,6,0,0
55,Travel,17,Travel,1,5.124567168,2.884361694,10,0,0
55,Travel,18,Music,0,51.78388318,1.903056971,1,1,0
55,Travel,19,Art,0,6.211933816,2.300020099,10,0,1
56,Travel,0,Art,0,12.73913404,1.005039171,8,1,0
56,Travel,1,Comedy,0,35.81002421,2.376823767,1,0,1
56,Travel,2,Art,0,8.586252519,1.659828442,8,1,0
56,Travel,3,Lifestyle,0,26.778376,2.787725171,8,0,1
56,Travel,4,Music,0,29.84332506,1.493453476,3,1,1
56,Travel,5,Comedy,0,48.60699305,1.943983415,5,0,1
56,Travel,6,Music,0,58.04621596,1.009416148,10,1,0
56,Travel,7,Documentary,0,29.84332506,1.493453476,3,1,1
56,Travel,8,DIY,0,34.62859889,1.74453127,6,1,0
56,Travel,9,Art,0,8.586252519,1.659828442,8,1,0
56,Travel,10,Documentary,0,34.62859889,1.74453127,6,1,0
56,Travel,11,Art,0,35.81002421,2.376823767,1,0,1
56,Travel,12,Comedy,0,12.73913404,1.005039171,8,1,0
56,Travel,13,Food,0,13.51816407,3.529245715,10,0,1
56,Travel,14,Documentary,0,13.68751526,2.239747795,2,0,1
56,Travel,15,Comedy,0,26.778376,2.787725171,8,0,1
56,Travel,16,Educational,0,48.60699305,1.943983415,5,0,1
56,Travel,17,Travel,1,48.4455748,2.274522739,10,0,0
56,Travel,18,Music,0,17.23387667,4.067482922,10,1,1
56,Travel,19,Art,0,13.68751526,2.239747795,2,0,1
57,Educational,0,Art,0,48.92262998,2.919389693,3,0,0
57,Educational,1,Comedy,0,34.20483165,2.859275509,2,0,0
57,Educational,2,Art,0,38.50589233,2.273131366,4,1,0
57,Educational,3,Lifestyle,0,59.83929864,2.949456145,7,0,0
57,Educational,4,Music,0,59.12606755,2.169799997,2,1,1
57,Educational,5,Comedy,0,42.77735487,0.732576216,4,0,1
57,Educational,6,Music,0,50.26271454,1.024382369,5,0,0
57,Educational,7,Documentary,0,5.725608873,4.113861763,5,1,1
57,Educational,8,DIY,0,34.74365652,2.275606997,9,0,1
57,Educational,9,Art,0,44.91402482,3.302779629,10,0,0
57,Educational,10,Documentary,0,18.98770896,2.548137762,10,1,1
57,Educational,11,Art,0,48.92262998,2.919389693,3,0,0
57,Educational,12,Comedy,0,47.00213775,3.098974118,10,1,0
57,Educational,13,Food,0,59.12606755,2.169799997,2,1,1
57,Educational,14,Documentary,0,59.83929864,2.949456145,7,0,0
57,Educational,15,Comedy,0,42.77735487,0.732576216,4,0,1
57,Educational,16,Educational,1,38.72277233,1.557330237,6,0,0
57,Educational,17,Travel,0,9.706571365,3.777565061,7,1,1
57,Educational,18,Music,0,34.74365652,2.275606997,9,0,1
57,Educational,19,Art,0,18.98770896,2.548137762,10,1,1
58,Educational,0,Art,0,43.17828154,1.781636883,6,1,1
58,Educational,1,Comedy,0,54.79479309,2.349178252,2,0,1
58,Educational,2,Art,0,24.40252781,2.704215056,9,0,1
58,Educational,3,Lifestyle,0,51.27961542,1.678217918,3,0,1
58,Educational,4,Music,0,11.94456079,2.190443905,2,0,1
58,Educational,5,Comedy,0,54.69843144,1.081907868,9,0,1
58,Educational,6,Music,0,6.825414501,1.259866003,4,1,0
58,Educational,7,Documentary,0,52.06554924,1.067948893,8,0,1
58,Educational,8,DIY,0,8.250163954,2.74711847,3,0,0
58,Educational,9,Art,0,42.74799582,0.67410287,7,1,1
58,Educational,10,Documentary,0,54.79479309,2.349178252,2,0,1
58,Educational,11,Art,0,26.57674066,2.298112035,7,0,1
58,Educational,12,Comedy,0,51.27961542,1.678217918,3,0,1
58,Educational,13,Food,0,11.94456079,2.190443905,2,0,1
58,Educational,14,Documentary,0,42.74799582,0.67410287,7,1,1
58,Educational,15,Comedy,0,52.06554924,1.067948893,8,0,1
58,Educational,16,Educational,1,28.23233967,2.591484,7,0,1
58,Educational,17,Travel,0,6.825414501,1.259866003,4,1,0
58,Educational,18,Music,0,54.69843144,1.081907868,9,0,1
58,Educational,19,Art,0,8.250163954,2.74711847,3,0,0
59,Lifestyle,0,Art,0,39.55309608,1.831689717,3,1,0
59,Lifestyle,1,Comedy,0,14.29945887,1.474398469,6,1,0
59,Lifestyle,2,Art,0,52.55099852,1.86662055,3,0,1
59,Lifestyle,3,Lifestyle,1,8.028432732,2.73040271,7,0,0
59,Lifestyle,4,Music,0,52.55099852,1.86662055,3,0,1
59,Lifestyle,5,Comedy,0,58.72401807,0.776801483,4,0,0
59,Lifestyle,6,Music,0,7.311357134,2.349760302,10,1,0
59,Lifestyle,7,Documentary,0,20.40205313,2.645854192,3,1,0
59,Lifestyle,8,DIY,0,41.19399495,3.832674341,10,0,1
59,Lifestyle,9,Art,0,58.72401807,0.776801483,4,0,0
59,Lifestyle,10,Documentary,0,7.311357134,2.349760302,10,1,0
59,Lifestyle,11,Art,0,20.40205313,2.645854192,3,1,0
59,Lifestyle,12,Comedy,0,43.63640016,3.414957098,10,1,1
59,Lifestyle,13,Food,0,5.990360558,2.907025893,9,0,1
59,Lifestyle,14,Documentary,0,39.55309608,1.831689717,3,1,0
59,Lifestyle,15,Comedy,0,11.19192147,2.259214944,4,0,0
59,Lifestyle,16,Educational,0,18.30416055,0.531010091,8,1,0
59,Lifestyle,17,Travel,0,5.990360558,2.907025893,9,0,1
59,Lifestyle,18,Music,0,11.19192147,2.259214944,4,0,0
59,Lifestyle,19,Art,0,18.30416055,0.531010091,8,1,0
60,DIY,0,Art,0,50.61077396,2.697447251,1,1,0
60,DIY,1,Comedy,0,1,3.925976096,5,0,0
60,DIY,2,Art,0,17.44933219,2.325615368,9,1,1
60,DIY,3,Lifestyle,0,37.31335265,2.038709319,8,0,0
60,DIY,4,Music,0,24.13875496,2.09397027,5,0,1
60,DIY,5,Comedy,0,17.44933219,2.325615368,9,1,1
60,DIY,6,Music,0,1,3.754537021,5,0,0
60,DIY,7,Documentary,0,12.68464162,2.707964738,9,1,0
60,DIY,8,DIY,1,37.71484105,2.30570884,5,0,1
60,DIY,9,Art,0,59.74906339,2.639240235,5,1,1
60,DIY,10,Documentary,0,18.87689874,1.050563253,1,1,1
60,DIY,11,Art,0,10.16215067,2.774067049,4,0,0
60,DIY,12,Comedy,0,10.16215067,2.774067049,4,0,0
60,DIY,13,Food,0,31.59141678,1.788585344,7,0,0
60,DIY,14,Documentary,0,50.61077396,2.697447251,1,1,0
60,DIY,15,Comedy,0,18.87689874,1.050563253,1,1,1
60,DIY,16,Educational,0,59.74906339,2.639240235,5,1,1
60,DIY,17,Travel,0,51.0983701,1.213225846,3,0,1
60,DIY,18,Music,0,20.42294223,1.367401405,5,0,1
60,DIY,19,Art,0,14.21189544,1.898795973,10,0,0
61,Art,0,Art,1,14.35550484,1.954351816,9,0,1
61,Art,1,Comedy,0,18.99153695,1.404632733,6,0,0
61,Art,2,Art,1,47.99380388,2.556165827,10,0,0
61,Art,3,Lifestyle,0,10.73236415,1.461278319,3,1,1
61,Art,4,Music,0,37.54334393,2.256584433,4,1,1
61,Art,5,Comedy,0,29.77559159,1.682428365,3,1,0
61,Art,6,Music,0,38.59290391,1.201708039,8,0,1
61,Art,7,Documentary,0,10.73236415,1.461278319,3,1,1
61,Art,8,DIY,0,33.41149456,0.513764498,1,1,1
61,Art,9,Art,1,43.38498813,3.59585573,2,0,0
61,Art,10,Documentary,0,32.84463327,2.085260078,6,1,0
61,Art,11,Art,1,30.42289543,3.172498087,6,0,1
61,Art,12,Comedy,0,19.44716034,1.178921912,7,0,1
61,Art,13,Food,0,29.77559159,1.682428365,3,1,0
61,Art,14,Documentary,0,50.83243893,2.609811532,1,0,0
61,Art,15,Comedy,0,33.41149456,0.513764498,1,1,1
61,Art,16,Educational,0,38.59290391,1.201708039,8,0,1
61,Art,17,Travel,0,54.90590906,1.097141651,10,0,0
61,Art,18,Music,0,18.99153695,1.404632733,6,0,0
61,Art,19,Art,1,22.67345396,3.273661369,7,1,0
62,Dance,0,Art,0,17.01804089,1.491992118,6,1,0
62,Dance,1,Comedy,0,17.01804089,1.491992118,6,1,0
62,Dance,2,Art,0,19.11818256,2.163230255,1,1,0
62,Dance,3,Lifestyle,0,19.16839712,0.648811751,4,0,1
62,Dance,4,Music,0,50.16590554,0.503912763,7,1,1
62,Dance,5,Comedy,0,38.43478677,1.273431795,10,1,1
62,Dance,6,Music,0,45.14231699,2.70564639,5,1,1
62,Dance,7,Documentary,0,12.23190159,1.186828814,1,1,0
62,Dance,8,DIY,0,20.280214,2.541705439,1,0,1
62,Dance,9,Art,0,20.280214,2.541705439,1,0,1
62,Dance,10,Documentary,0,50.00136678,1.828998662,7,0,1
62,Dance,11,Art,0,6.631752269,2.188550519,3,0,1
62,Dance,12,Comedy,0,12.23190159,1.186828814,1,1,0
62,Dance,13,Food,0,45.14231699,2.70564639,5,1,1
62,Dance,14,Documentary,0,38.43478677,1.273431795,10,1,1
62,Dance,15,Comedy,0,50.16590554,0.503912763,7,1,1
62,Dance,16,Educational,0,19.16839712,0.648811751,4,0,1
62,Dance,17,Travel,0,19.11818256,2.163230255,1,1,0
62,Dance,18,Music,0,50.00136678,1.828998662,7,0,1
62,Dance,19,Art,0,6.631752269,2.188550519,3,0,1
63,Music,0,Art,0,46.31479263,0.677519161,10,0,1
63,Music,1,Comedy,0,8.706150513,1.468481464,2,1,1
63,Music,2,Art,0,11.76518123,1.896605991,9,0,0
63,Music,3,Lifestyle,0,34.14953376,2.572544331,8,0,0
63,Music,4,Music,1,1,2.859460064,4,0,1
63,Music,5,Comedy,0,24.51242105,2.854314279,9,0,0
63,Music,6,Music,1,1,3.632756666,7,0,1
63,Music,7,Documentary,0,31.73002716,1.942999717,10,1,0
63,Music,8,DIY,0,24.9055995,1.984151978,10,1,0
63,Music,9,Art,0,5.64386359,1.55508565,3,0,1
63,Music,10,Documentary,0,8.078632722,2.864110621,8,0,1
63,Music,11,Art,0,34.14953376,2.572544331,8,0,0
63,Music,12,Comedy,0,31.73002716,1.942999717,10,1,0
63,Music,13,Food,0,11.76518123,1.896605991,9,0,0
63,Music,14,Documentary,0,8.706150513,1.468481464,2,1,1
63,Music,15,Comedy,0,24.51242105,2.854314279,9,0,0
63,Music,16,Educational,0,46.31479263,0.677519161,10,0,1
63,Music,17,Travel,0,24.9055995,1.984151978,10,1,0
63,Music,18,Music,1,34.16094983,4.162680062,10,1,0
63,Music,19,Art,0,39.98528255,2.783217369,9,1,0
64,Travel,0,Art,0,36.91218353,1.899221112,4,0,1
64,Travel,1,Comedy,0,23.18775862,3.034914004,10,0,1
64,Travel,2,Art,0,21.84724243,2.4724629,2,0,1
64,Travel,3,Lifestyle,0,18.84873953,3.215014782,10,0,1
64,Travel,4,Music,0,37.02093106,1.427931059,9,1,1
64,Travel,5,Comedy,0,43.80722245,2.221012546,7,0,1
64,Travel,6,Music,0,14.17731109,1.576323346,4,1,1
64,Travel,7,Documentary,0,53.95533694,1.364693652,4,0,1
64,Travel,8,DIY,0,6.399626795,2.114555966,3,0,1
64,Travel,9,Art,0,26.22309766,2.479300648,1,0,1
64,Travel,10,Documentary,0,21.84724243,2.4724629,2,0,1
64,Travel,11,Art,0,42.24163519,2.014448124,2,1,1
